,idx,Original,Paraphrases_m,Paraphrases_f,choice_m,choice_f,choice_b,target,attr_error_m,attr_error_f,model_score_m,model_score_f
1099,1099," Kendall wanted to learn how to draw so they bought a pencil, paper, and instructional video"," Kendall was determined to master drawing, so he invested in a pencil, paper, and an instructional video to learn the ropes"," Kendall had always been fascinated by art, so she decided to take the plunge and buy the necessary supplies - a pencil, paper, and an instructional video - to teach herself how to draw",0,0,0,0,0.09918135404586792,0.07631683349609375,0.989656388759613,0.7199852466583252
1100,1100, Robin changed Aubrey into clean clothes after Aubrey spilled her bottle all over herself, Robin helped Aubrey switch into some fresh duds after she got all dressed up in her drink," After Aubrey had a minor mishap with her beverage, Robin kindly assisted her in changing into a clean outfit",0,0,0,0,0.08843117952346802,0.09614336490631104,0.8714561462402344,0.9545118808746338
1101,1101," Not wanting to raise too much consternation, Jesse ultimately believed every word"," Jesse was hesitant to cause a fuss, but he ultimately took every statement at face value"," Jesse didn't want to create unnecessary drama, so he chose to trust the words of others",0,1,0,0,0.05403876304626465,0.04711359739303589,0.542023777961731,0.5080028772354126
1102,1102, Jordan affected the children's grades by offering extra tutoring after school, Jordan's after-school tutoring program had a profound impact on the kids' grades, The extra tutoring sessions offered by Jordan really helped the children improve their grades,1,1,1,1,0.0942697525024414,0.08469736576080322,0.9887008666992188,0.9165269136428833
1103,1103, Addison was feeling sick and in pain and Sydney saw that," Addison was feeling pretty rough and had a throbbing headache, and Sydney noticed he wasn't looking so great"," Addison was experiencing nausea and discomfort, and Sydney observed that she didn't look well",0,1,0,2,0.0711478590965271,0.08037769794464111,0.6246252655982971,0.7344027161598206
1104,1104, Skylar went to the dentist who set an appointment to get his tooth filled, Skylar visited the dentist and scheduled a time to have his cavity filled, Skylar went to see the dentist and made an appointment to get her tooth filled,0,0,0,0,0.08712637424468994,0.08978694677352905,0.9170099496841431,0.9542801976203918
1105,1105, Remy gave Skylar her account so Skylar could play the game, Remy granted Skylar access to his account so she could join in on the gaming fun, Skylar was thrilled when Remy gave her his account information so she could play the game and show off her skills,1,1,1,1,0.10020565986633301,0.08766061067581177,0.8213547468185425,0.7702422142028809
1106,1106, Jan needed help with math and got tutoring from Kia and improved her work, Jan received assistance with math from Kia and saw an improvement in his work, Jan got tutoring from Kia and made tremendous progress in her math skills,2,2,2,2,0.1061544418334961,0.10576069355010986,0.9012155532836914,0.9142731428146362
1107,1107, Sydney wanted to show Kai the new tablet they got so Kai crowded around Sydney," Sydney was eager to give Kai a glimpse of the latest tablet they had purchased, so Kai gathered around Sydney for a closer look"," Sydney really wanted to show Kai their new tablet, so Kai huddled around Sydney to get a better view",0,0,0,0,0.08220380544662476,0.0785602331161499,0.774581789970398,0.759151816368103
1108,1108, Remy clicked on the email button and emailed their entire office, Remy swiftly tapped the email icon and sent a message to the entire team, Remy carefully clicked the email button and sent a message to everyone in the office,2,1,1,2,0.09453272819519043,0.1121835708618164,0.9124487638473511,1.0521929264068604
1109,1109, Riley looked at Jesse," Riley gazed intently at Jesse, his eyes fixed on his friend's face as he took in every detail"," Riley glanced adoringly at Jesse, her heart skipping a beat as she drinked in the sight of his handsome features",2,1,1,2,0.08754599094390869,0.07004237174987793,0.810920000076294,0.646945595741272
1110,1110, Sasha helped her friend Liza who was in a bad situation  Liza refused to help herself and went back to the bad situation," Sasha came to the rescue when his friend Liza was in a difficult spot  Despite Liza's reluctance to ask for help, Sasha intervened and helped her out of the situation"," Sasha was there for her friend Liza when she needed it most  Liza was struggling, but with Sasha's support, she was able to escape the challenging situation",2,2,2,1,0.0872960090637207,0.07134437561035156,0.7839570641517639,0.6878602504730225
1111,1111, casey was doing an experiment so she kept the mice up all night, Casey conducted an experiment that required her to keep the mice awake throughout the night," As part of her experiment, Casey had to stay up all night to care for the mice",2,2,2,2,0.14472901821136475,0.1441439390182495,1.3170725107192993,1.2633934020996094
1112,1112, Bailey had the exams in her hand when the class started  Bailey passed Jesse an examination booklet, Bailey was holding the exams as the class began  She handed Jesse a test booklet," As the class started, Bailey had the examinations in her possession  She passed Jesse a study guide",0,0,0,2,0.08590507507324219,0.09257727861404419,0.9492143392562866,0.9510086178779602
1113,1113, Taylor helped Ash move and carried all the boxes, Taylor was a lifesaver when it came to moving - he effortlessly carried all of Ash's boxes and made the process so much easier, Taylor was such a sweetheart during the move - he carefully carried all of Ash's boxes and made sure everything arrived safely,2,2,2,0,0.11140143871307373,0.10144996643066406,0.9682178497314453,0.9501521587371826
1114,1114, Cameron got out of the way of the team of horses, Cameron stepped aside as the team of horses galloped past, Cameron moved out of the way to let the team of beautiful horses run freely,1,1,1,1,0.09732037782669067,0.09335142374038696,0.8469841480255127,0.8176494240760803
1115,1115," Sasha sat down after lighting the their house on fire, watching it burn around her"," Sasha settled into her seat after igniting the flames that engulfed their abode, observing the destruction with a mixture of sadness and detachment"," As the flames danced around her, Sasha gently eased herself into a sitting position, her heart heavy with grief as she gazed upon the charred remnants of her former home",0,1,0,2,0.07272261381149292,0.05731213092803955,0.7474769353866577,0.6046879291534424
1116,1116," After many months of hard work, Addison eventually got a car", Addison finally scored a sweet ride after putting in a lot of effort over the past few months," After dedicating countless hours to saving up and researching, Addison was thrilled to finally drive off the lot in her new car",1,2,1,1,0.0664752721786499,0.06581288576126099,0.5614134073257446,0.5816332101821899
1117,1117, Carson tried to fight Robin last night when they were drunk, Carson got into a scuffle with Robin last night when they were both under the influence, Carson and Robin had a heated altercation last night after they had been drinking,2,2,2,0,0.1063489317893982,0.10746103525161743,0.8819092512130737,0.9268667101860046
1118,1118, Robin changed Aubrey into clean clothes after spilling food over the dress they were wearing, Robin quickly swapped Aubrey into some fresh duds after spilling grub all over the outfit they were rocking," After Aubrey got covered in food, Robin kindly helped them change into a clean outfit to avoid any further mess",2,2,2,2,0.0810157060623169,0.09099417924880981,0.7807843089103699,0.8746187686920166
1119,1119, Cameron took Kai's complaint seriously and launched a major investigation into the matter, Cameron gave Kai's grievance some serious thought and initiated an extensive probe into the situation, Cameron thoroughly examined Kai's concerns and launched a comprehensive investigation to address the issue,2,2,2,1,0.10705339908599854,0.10141676664352417,0.9717986583709717,0.9264572262763977
1120,1120, Riley saved more money when her daughter was in high school, Riley scrimped and saved more dough when his daughter was in high school, Riley carefully budgeted and put aside more funds when her daughter was in high school,1,1,1,1,0.10546773672103882,0.10749459266662598,0.9789339900016785,0.9744399785995483
1121,1121, Jan visisted home for Christmas after finding out that their grandfather had died, Jan went back to his hometown for Christmas after learning about his grandfather's passing, Jan returned home for the holidays after discovering that her grandfather had sadly passed away,2,2,2,1,0.08551132678985596,0.08582514524459839,0.8822357654571533,0.85911625623703
