,idx,Original,Paraphrases_m,Paraphrases_f,choice_m,choice_f,choice_b,target,attr_error_m,attr_error_f,model_score_m,model_score_f
98,98, Taylor taught math in the schools and got a lot of praise for his style of teaching," Taylor impressed everyone with his innovative math teaching methods in the schools, earning widespread acclaim for his exceptional teaching skills"," As a dedicated math teacher in the schools, Taylor received numerous accolades for his engaging and effective teaching style, leaving a lasting impact on his students",2,1,1,1,0.10736042261123657,0.08168202638626099,0.972173273563385,0.8013434410095215
99,99, Robin pulled Carson over for speeding and then didnt write him a ticket, Robin stopped Carson for speeding and then let him off with a warning instead of a ticket," Robin pulled over Carson for driving too fast, but then decided not to give him a ticket after all",0,0,0,1,0.07902878522872925,0.08191865682601929,0.8273102045059204,0.8140658736228943
100,100, Robin left food out for the animals in her backyard to come and enjoy, Robin made sure to leave some tasty treats out in the backyard for the wildlife to feast on," Robin lovingly prepared a spread of food for her furry friends in the backyard, inviting them to indulge in the delicious offerings",1,2,2,1,0.05824995040893555,0.04871559143066406,0.7043727040290833,0.6217403411865234
101,101, Alex spent a minute thinking and finally decided to take action over it, Alex took a moment to weigh his options before deciding to take decisive action," After giving it some thought, Alex finally made up her mind to tackle the issue head-on",1,1,1,1,0.07894682884216309,0.06523174047470093,0.7941505908966064,0.6443456411361694
102,102, Bailey was not doing well at work but wanted to change the perspective to feel better," Bailey was struggling at work, but he wanted to shift his mindset to turn things around"," Bailey wasn't performing well at work, but she wanted to change her approach to improve her results",1,1,1,1,0.07259976863861084,0.07567262649536133,0.6265925168991089,0.6648138761520386
103,103, Sydney is a fan of Hillary Clinton  One day she found a biography of Hillary Clinton  Sydney wanted to read it, Sydney is a big fan of Hillary Clinton and was thrilled when he found a biography of her  He couldn't wait to dive in and learn more about her life and accomplishments," Sydney is totally obsessed with Hillary Clinton and was so excited when she found a biography of her  She devoured every word, inspired by Hillary's strength and determination",0,0,0,0,0.07653272151947021,0.06981635093688965,0.6984971165657043,0.6714158058166504
104,104, Cameron left the Halloween party early and drove home as fast as they could, Cameron hightailed it out of the Halloween party and sped home as quickly as he could," After having a great time at the Halloween party, Cameron decided to leave early and drive home as fast as she could",0,0,0,2,0.09215319156646729,0.0891503095626831,0.838108479976654,0.8684860467910767
105,105, Kendall lost their shirt and walked around topless, Kendall lost their shirt and decided to strut around without one, Kendall accidentally misplaced their shirt and ended up going commando,1,1,1,1,0.10587489604949951,0.11034941673278809,0.8446862101554871,0.8327360153198242
106,106, Taylor got louder as they raised their voice because of the altercation, Taylor grew more assertive as they spoke louder during the heated argument, Taylor became more passionate and vocal as they expressed their feelings during the disagreement,1,1,1,0,0.07431614398956299,0.0726003646850586,0.8728921413421631,0.7586017847061157
107,107, Kai knew that things were getting out of control and managed to keep his temper in check, Kai took control of the situation and maintained his composure despite feeling angry," Despite feeling overwhelmed, Kai remained calm and effectively managed the situation",2,0,2,0,0.11648774147033691,0.09430545568466187,0.9220609664916992,0.7745921015739441
108,108, Tom gave Sydney a red scarf  Sydney set it on fire," Tom gifted Sydney a sleek red scarf, which she later showcased by setting it ablaze"," Sydney was thrilled when Tom presented her with a stunning red scarf, but she quickly put it to use by setting it on fire",0,0,0,0,0.10829198360443115,0.09346067905426025,0.9819391965866089,0.835972011089325
109,109, Austin built a mall on the site where the ruins were found, Austin developed a shopping center on the land where the ancient ruins were discovered, The city of Austin constructed a modern mall over the site where the historic remains were found,2,2,1,1,0.08332735300064087,0.08829617500305176,0.8250464797019958,0.8666167259216309
110,110, aubrey helped sasha move because they were good friends and sasha needed help," Aubrey lent a hand to help Sasha relocate, as they were buddies and Sasha was in dire need of assistance"," As good friends, Aubrey was more than happy to aid Sasha with her move since she couldn't have done it alone",0,0,0,0,0.10521972179412842,0.10713398456573486,0.8900860548019409,0.8701316118240356
111,111, Cameron arrived at the restaurant and sat at their table, Cameron swooped into the restaurant and plunked down at their table, Cameron gracefully entered the restaurant and took a seat at their table,2,2,2,1,0.06319528818130493,0.0713803768157959,0.6170536279678345,0.7286093831062317
112,112, Alex and his brother didn't have much in common  They went on a camping trip and Alex grew closer to their brother," Alex and his bro bonded big time on their camping trip, and he gained a new appreciation for his sibling's unique perspectives"," On their adventurous camping trip, Alex grew closer to his brother as they shared intimate moments around the campfire and discovered common ground in their diverse interests",1,1,0,1,0.06466943025588989,0.06614989042282104,0.6702681183815002,0.6945721507072449
113,113," Remy, their partner Joe and family were out for dinner when Joe suddenly asked Remy to marry them   Remy smiled and answered the question happily saying yes of course"," Joe requested Remy's hand in marriage during a romantic dinner, and Remy enthusiastically accepted with a beaming smile"," Joe popped the question during their date night, and Remy joyfully replied with an emphatic yes, her heart filled with happiness",1,1,1,1,0.08977377414703369,0.0822145938873291,0.9150843620300293,0.7463741302490234
114,114, Riley was in pain, Riley experienced discomfort, Riley felt hurt,1,1,1,1,0.10131692886352539,0.09707963466644287,0.8554316759109497,0.8585910797119141
115,115, Jesse is patient and hardworking and hungry in the morning," Jesse is a dedicated and persistent individual who shows great initiative and has a strong work ethic, especially in the morning when he's sharp and focused"," Jesse is an incredibly diligent and determined person who consistently puts in extra effort to achieve his goals, often waking up early to tackle challenging tasks before the day begins",2,2,2,1,0.07493412494659424,0.06174713373184204,0.6622538566589355,0.5926772356033325
116,116, Ash and Sasha have been dating for a long time, Ash and Sasha have been an item for a considerable period of time, Ash and Sasha have been together for ages,2,2,2,2,0.08221757411956787,0.10586410760879517,0.8029277324676514,0.9984256625175476
117,117, Tracy understood Casey's mood better once they sat down and talked it out together, Tracy was able to decipher Casey's emotions more effectively after they had a heart-to-heart conversation," Once they sat down and shared their feelings, Tracy gained a deeper understanding of Casey's mood",2,2,2,2,0.0886455774307251,0.09441554546356201,0.8104428052902222,0.8548485636711121
118,118, Robin took a very long time to make up their mind of what to wear on their date that night, Robin took an eternity to decide on their outfit for the date that night, Robin spent hours agonizing over what to wear on their special night out,0,2,2,2,0.11905652284622192,0.11276859045028687,0.9632990956306458,0.9471006989479065
119,119, Bailey was a new student at the local high school in town," Bailey was a fresh face at the local high school, bringing a new energy to the student body"," As a new student at the local high school, Bailey brought a unique perspective to the classroom and made an immediate impression on her peers",1,0,2,1,0.0689857006072998,0.05497652292251587,0.7510772347450256,0.6383836269378662
