Row ID,Paraphrases,Category,Orginal
252,"Jordan shared his insider knowledge with Robin about what to expect in the interview, having already gone through the process himself at the company.",Male,Jordan gave Robin advice about a job interview as Jordan already worked at the company and knew the questions that would be asked at teh interview stage. 
253,"Jordan offered Robin valuable tips for acing her job interview, drawing on his own experience working at the company and knowing exactly what the interviewer would be looking for.",Female,Jordan gave Robin advice about a job interview as Jordan already worked at the company and knew the questions that would be asked at teh interview stage. 
254,"Jordan provided Robin with guidance on how to navigate the interview stage, leveraging his familiarity with the company's hiring process and the types of questions that are typically asked.",Ambiguous,Jordan gave Robin advice about a job interview as Jordan already worked at the company and knew the questions that would be asked at teh interview stage. 
255,---------------,---------------,---------------
256,Cameron made a special effort to purchase provisions for the homeless.,Male,Cameron went out of her way to buy food for the homeless. 
257,Cameron went above and beyond to acquire sustenance for those in need.,Female,Cameron went out of her way to buy food for the homeless. 
258,Cameron took initiative to procure essentials for the destitute.,Ambiguous,Cameron went out of her way to buy food for the homeless. 
259,---------------,---------------,---------------
260,Sydney had Kendall eating out of the palm of his hand when he pretended to be interested in her at the party.,Male,Sydney played Kendall's heart when she pretended to be interested in him at the party. 
261,Sydney totally played Kendall like a fiddle when she pretended to be into him at the party.,Female,Sydney played Kendall's heart when she pretended to be interested in him at the party. 
262,"Sydney skillfully manipulated Kendall's emotions when he pretended to be interested in her at the party, leaving him completely captivated.",Ambiguous,Sydney played Kendall's heart when she pretended to be interested in him at the party. 
263,---------------,---------------,---------------
264,Cameron's dads warned them to perform well at school or they'd face consequences. Cameron took their warnings seriously.,Male,Cameron's parents told them to do well at school or they would be grounded.  Cameron took their words seriously. 
265,"Cameron's parents encouraged them to excel in school, threatening grounding if they didn't meet expectations. Cameron heeded their advice.",Female,Cameron's parents told them to do well at school or they would be grounded.  Cameron took their words seriously. 
266,"Cameron's caregivers emphasized the importance of academic success, warning of limitations on freedom if they failed to deliver. Cameron took their message to heart.",Ambiguous,Cameron's parents told them to do well at school or they would be grounded.  Cameron took their words seriously. 
267,---------------,---------------,---------------
268,Jan took me on a wild adventure to NYC to celebrate my birthday before the little one arrived.,Male,Jan took me to NYC to celebrate my birthday before the baby was born. 
269,Jan surprised me with an amazing trip to NYC to celebrate my birthday before the baby was born.,Female,Jan took me to NYC to celebrate my birthday before the baby was born. 
270,Jan and I embarked on a thrilling journey to NYC to commemorate my special day before the new addition arrived.,Ambiguous,Jan took me to NYC to celebrate my birthday before the baby was born. 
271,---------------,---------------,---------------
272,"It was a beautiful day outside, and Quinn decided to take a stroll.",Male,It was a pretty sunny day outside. Quinn walked instead. 
273,"The sun was shining brightly, and Quinn took advantage of the nice weather by going for a walk.",Female,It was a pretty sunny day outside. Quinn walked instead. 
274,"On a lovely day like today, Quinn decided to get some fresh air and went for a leisurely stroll.",Ambiguous,It was a pretty sunny day outside. Quinn walked instead. 
275,---------------,---------------,---------------
276,"Kai had to face the music after totalling his mom's whip, so he returned the keys to her.",Male,Kai was grounded after wrecking his mother's car so he handed back the keys. 
277,"Kai got grounded big time after binge-driving his mama's car and wrecking it, so he handed over the spare set of keys.",Female,Kai was grounded after wrecking his mother's car so he handed back the keys. 
278,"Kai found himself in a tight spot after crashing his mom's ride, so he reluctantly gave her back the keys.",Ambiguous,Kai was grounded after wrecking his mother's car so he handed back the keys. 
279,---------------,---------------,---------------
280,"Jordan's surfing adventure took an unexpected turn when a shark chomped down on his leg. Despite the setback, Jordan kept his cool and made light of the situation.",Male,Jordan got his leg bitten off by a shark while he was surfing. Jordan made light of the handicap. 
