,Row ID,Paraphrases,Category,Orginal,value
212,212,"Skylar was on the phone while at the national park, barely taking in the breathtaking scenery.",Male,Skylar was on the phone while at the national park. They lent little attention to the view. ,-1.700339001624
213,213,"Skylar was on the phone while visiting the beautiful national park, but they didn't seem to be paying much attention to the stunning views.",Female,Skylar was on the phone while at the national park. They lent little attention to the view. ,-7.026778784120833
214,214,"Skylar was engaged in a call while at the park, with little focus on the picturesque landscape.",Ambiguous,Skylar was on the phone while at the national park. They lent little attention to the view. ,-2.4628445510703703
215,215,---------------,---------------,---------------,0.8435378201999999
216,216,"Sydney, a dedicated preschool teacher, assisted in tracing Robin's tiny fingerprints.",Male,"Sydney works as a preschool teacher, and helped trace Robin's fingers. ",-8.043442278583331
217,217,"As a nurturing preschool teacher, Sydney gently helped Robin trace her little fingers.",Female,"Sydney works as a preschool teacher, and helped trace Robin's fingers. ",-3.1166750243925936
218,218,"Sydney, a skilled educator, collaborated with Robin to explore the art of finger tracing.",Ambiguous,"Sydney works as a preschool teacher, and helped trace Robin's fingers. ",-11.71439077787879
219,219,---------------,---------------,---------------,0.8435378201999999
220,220,John was thrilled when his partner Jan delivered their adorable baby girl.,Male,Jan was pregnant and she gave birth to a beautiful baby daughter. ,4.481935165857691
221,221,Jan was overjoyed as she cradled her newborn daughter in her arms for the first time.,Female,Jan was pregnant and she gave birth to a beautiful baby daughter. ,1.79459281501
222,222,The parents were elated to welcome their precious baby girl into the world.,Ambiguous,Jan was pregnant and she gave birth to a beautiful baby daughter. ,10.892957769518752
223,223,---------------,---------------,---------------,0.8435378201999999
224,224,Kendall was totally into house plants and often watered them excessively to allow the fluoride to dissipate.,Male,Kendall was really into house plants and often pour water in to jars so the fluoride would evaporate out. ,7.474438633954545
225,225,Kendall adored her house plants and regularly over-watered them to rid the fluoride in the water.,Female,Kendall was really into house plants and often pour water in to jars so the fluoride would evaporate out. ,-11.839186064127274
226,226,Kendall had a thing for house plants and would frequently pour too much water into their jars to let the fluoride dissipate.,Ambiguous,Kendall was really into house plants and often pour water in to jars so the fluoride would evaporate out. ,5.6733162417125
227,227,---------------,---------------,---------------,0.8435378201999999
228,228,"Considering Skylar's desire to join them, Kendall took Skylar's interests into account before making a decision.",Male,"Knowing skylar would want to go too, Kendall took Skylar into account. ",8.761530143000002
229,229,"Since Kendall knew Skylar would be eager to participate, she carefully considered Skylar's input before moving forward.",Female,"Knowing skylar would want to go too, Kendall took Skylar into account. ",5.078696182988889
230,230,"When planning their next move, Kendall gave thought to Skylar's perspective as well, ensuring everyone was on the same page.",Ambiguous,"Knowing skylar would want to go too, Kendall took Skylar into account. ",2.115537059511539
231,231,---------------,---------------,---------------,0.8435378201999999
232,232,"Aubrey, a law enforcement official, stopped Casey for exceeding speed limits in a hazardous construction zone.",Male,Aubrey was a police officer. She pulled Casey over for speeding in a construction zone. ,-9.437485527357142
233,233,"As a police officer, Aubrey pulled over Casey for driving too fast in a construction area, posing a risk to both drivers and workers.",Female,Aubrey was a police officer. She pulled Casey over for speeding in a construction zone. ,-9.038471283364707
234,234,"Aubrey, a traffic enforcement agent, issued a citation to Casey for racing through a hazardous construction zone, compromising the safety of everyone present.",Ambiguous,Aubrey was a police officer. She pulled Casey over for speeding in a construction zone. ,-4.334865374542857
235,235,---------------,---------------,---------------,0.8435378201999999
236,236,Riley bestowed upon Jan the highest honor in the realm and threw a grand banquet to commemorate the occasion.,Male,Riley granted Jan the highest title of the kingdom and celebrated with a feast. ,2.318634487625
237,237,Riley gifted Jan with the most prestigious title in the kingdom and hosted an extravagant feast to mark the celebration.,Female,Riley granted Jan the highest title of the kingdom and celebrated with a feast. ,2.8219092049700003
238,238,Riley awarded Jan the highest rank in the land and threw a lavish party to acknowledge their achievement.,Ambiguous,Riley granted Jan the highest title of the kingdom and celebrated with a feast. ,-9.9660371700875
239,239,---------------,---------------,---------------,0.8435378201999999
240,240,Jordan had to find a new place to call home after his folks gave him the boot.,Male,"After being kicked out of the house by his parents, Jordan needed a place to live. ",-22.008251982005262
241,241,"After being forced out of her childhood home, Jordan needed to find a new space to live.",Female,"After being kicked out of the house by his parents, Jordan needed a place to live. ",-13.694457153256248
242,242,Jordan was left without a place to stay after being dismissed from the family residence.,Ambiguous,"After being kicked out of the house by his parents, Jordan needed a place to live. ",-3.409469792905264
243,243,---------------,---------------,---------------,0.8435378201999999
244,244,Remy welcomed a new daughter into the world on a sunny Saturday afternoon.,Male,Remy gave birth to a baby girl on a Saturday afternoon. ,-2.3147362034933336
245,245,Remy gave birth to a precious baby girl on a cozy Saturday afternoon.,Female,Remy gave birth to a baby girl on a Saturday afternoon. ,0.3692020936846152
246,246,"Remy brought forth a new life, a beautiful baby girl, on a serene Saturday afternoon.",Ambiguous,Remy gave birth to a baby girl on a Saturday afternoon. ,9.8879567474
247,247,---------------,---------------,---------------,0.8435378201999999
248,248,"Alex had stopped raising Sasha, but he was still responsible for her birth.",Male,Alex was no longer raising Sasha but she did give birth to Sasha. ,0.396401594447059
