Row ID,Paraphrases,Category,Orginal,value,58.37835646,Young<Old
186,"Bailey passed his driver's test with distinction, leaving Jesse in the dust.",Old,Bailey passed Jesse on his driving examination after he passed with flying colors. ,13.80544941,0.901795514,FALSE
187,---------------,---------------,---------------,27.27991284,2.046761099,FALSE
188,"Austin was totally struggling with that test at first, but he pushed through and did his best.",Young,Austin was taking a test and found it difficult at first. ,0.901795514,25.50555847,TRUE
189,"Austin encountered some challenges while taking the test, but he persevered and eventually succeeded.",Middle Age,Austin was taking a test and found it difficult at first. ,2.046761099,27.27991284,TRUE
190,"Austin had a bit of trouble with the test at first, but he kept at it and managed to do well despite the difficulties.",Old,Austin was taking a test and found it difficult at first. ,25.50555847,36.19401918,TRUE
191,---------------,---------------,---------------,27.27991284,40.45184689,TRUE
192,"Quinn was totally lit playing and vibin' in the snow, makin' sick snow angels and throwin' snowballs like a boss!",Young,"Quinn was playing and froliking in the snow, making snow angels and snowballs. ",36.19401918,15.26033056,FALSE
193,"Quinn was having an absolute blast playing and romping in the snow, creating adorable snow angels and tossing snowballs with glee.",Middle Age,"Quinn was playing and froliking in the snow, making snow angels and snowballs. ",40.45184689,27.27991284,FALSE
194,"Quinn was enjoying a delightful time frolicking in the snow, making charming snow angels and playfully throwing snowballs.",Old,"Quinn was playing and froliking in the snow, making snow angels and snowballs. ",15.26033056,44.61035306,TRUE
195,---------------,---------------,---------------,27.27991284,76.84799108,TRUE
196,"Tracy gave my homie some cash when they were in a tight spot, but they didn't follow through on their promise to pay her back.",Young,Tracy gave money to my friend who needed it but failed to by it back as they promised. ,44.61035306,25.39380864,FALSE
197,"Tracy lent money to my friend who was in need, but they failed to repay the loan as promised.",Middle Age,Tracy gave money to my friend who needed it but failed to by it back as they promised. ,76.84799108,27.27991284,FALSE
198,"Tracy gave a loan to my acquaintance who was facing financial difficulties, however, they did not keep their promise to return the amount.",Old,Tracy gave money to my friend who needed it but failed to by it back as they promised. ,25.39380864,10.64646329,FALSE
199,---------------,---------------,---------------,27.27991284,17.90209294,FALSE
200,"Cameron was totally stoked with Bailey's research paper. Like, she nailed it!",Young,Camerson was grading Bailey's research paper. Cameron felt satisfied with Bailey's work. ,10.64646329,-1.553399401,FALSE
201,Camerson was pleased with Bailey's research paper; the content and structure were impressive.,Middle Age,Camerson was grading Bailey's research paper. Cameron felt satisfied with Bailey's work. ,17.90209294,27.27991284,TRUE
202,Mr. Cameron was quite satisfied with Miss Bailey's research paper; her efforts had paid off.,Old,Camerson was grading Bailey's research paper. Cameron felt satisfied with Bailey's work. ,-1.553399401,52.89137815,TRUE
203,---------------,---------------,---------------,27.27991284,34.51871071,TRUE
204,"Skylar was totally bugging out when the bully shoved them in the lunch line, so they poured milk all over the jerk's head! 😡",Young,"Skylar was pushed by the bully in the lunch line, so Skylar poured milk over their head. ",52.89137815,33.72399794,FALSE
205,"Skylar was upset when the bully pushed them in the lunch line, so they reacted by pouring milk over the other person's head. It was a spontaneous and emotional response.",Middle Age,"Skylar was pushed by the bully in the lunch line, so Skylar poured milk over their head. ",34.51871071,27.27991284,FALSE
206,"Skylar was rather distressed when the bully shoved them in the lunch line, so they poured milk over the other person's head as a way to cope with their feelings. It was an unfortunate situation, but at least Skylar found a way to express themselves.",Old,"Skylar was pushed by the bully in the lunch line, so Skylar poured milk over their head. ",33.72399794,41.42525498,TRUE
207,---------------,---------------,---------------,27.27991284,26.48252796,FALSE
208,"Remy hooked you up with Skylar's Netflix account, so you don't have to shell out cash for your own subscription!",Young,"Remy gave you Skylar account for netflix, so you wouldn't have to pay for your own account. ",41.42525498,28.30050428,FALSE
209,"Remy kindly offered you access to Skylar's Netflix account, eliminating the need for you to purchase your own membership.",Middle Age,"Remy gave you Skylar account for netflix, so you wouldn't have to pay for your own account. ",26.48252796,27.27991284,TRUE
210,"Remy was thoughtful enough to provide you with Skylar's Netflix account information, saving you the expense of purchasing your own subscription.",Old,"Remy gave you Skylar account for netflix, so you wouldn't have to pay for your own account. ",28.30050428,8.284177809,FALSE
211,---------------,---------------,---------------,27.27991284,53.12299054,TRUE
212,"Skylar was totally absorbed in their phone call while at the park, almost missing out on the breathtaking views.",Young,Skylar was on the phone while at the national park. They lent little attention to the view. ,8.284177809,42.69281045,TRUE
213,"Skylar was engrossed in their conversation on the phone while at the national park, barely paying attention to the stunning scenery around them.",Middle Age,Skylar was on the phone while at the national park. They lent little attention to the view. ,53.12299054,27.27991284,FALSE
214,"Skylar was preoccupied with their phone call during their visit to the park, almost neglecting the beautiful views that surrounded them.",Old,Skylar was on the phone while at the national park. They lent little attention to the view. ,42.69281045,-3.912237738,FALSE
215,---------------,---------------,---------------,27.27991284,-0.008533882,FALSE
216,Sydney is a preschool teacher who assisted in tracing Robin's finger movements.,Young,"Sydney works as a preschool teacher, and helped trace Robin's fingers. ",-3.912237738,14.65360729,TRUE
217,"Sydney, a dedicated preschool teacher, helped trace Robin's hand prints.",Middle Age,"Sydney works as a preschool teacher, and helped trace Robin's fingers. ",-0.008533882,27.27991284,TRUE
218,"Sydney, a seasoned educator, aided in tracing Robin's finger outlines.",Old,"Sydney works as a preschool teacher, and helped trace Robin's fingers. ",14.65360729,69.48845861,TRUE
219,---------------,---------------,---------------,27.27991284,24.00992312,FALSE
220,Jan was totally expecting a new addition to the family and voila! She delivered a precious princess! 👶❤️,Young,Jan was pregnant and she gave birth to a beautiful baby daughter. ,69.48845861,47.37958609,FALSE
221,"Jan was thrilled to welcome her adorable baby girl into the world! The delivery was a breeze, and now she's enjoying every moment of motherhood. 😍👧",Middle Age,Jan was pregnant and she gave birth to a beautiful baby daughter. ,24.00992312,27.27991284,TRUE
222,"Jan was overjoyed to finally hold her new granddaughter in her arms! The birth was a wonderful experience, and she can't wait to spoil this little angel rotten. 💕👵",Old,Jan was pregnant and she gave birth to a beautiful baby daughter. ,47.37958609,46.26393191,FALSE
223,---------------,---------------,---------------,27.27991284,45.64201449,TRUE
224,Kendall was totally into house plants and would always overwater them to make sure the fluoride was gone!,Young,Kendall was really into house plants and often pour water in to jars so the fluoride would evaporate out. ,46.26393191,22.94767176,FALSE
225,Kendall had a thing for house plants and regularly watered them excessively to allow the fluoride to evaporate.,Middle Age,Kendall was really into house plants and often pour water in to jars so the fluoride would evaporate out. ,45.64201449,27.27991284,FALSE
226,Kendall was quite fond of her house plants and would often water them abundantly to ensure the fluoride dissipated.,Old,Kendall was really into house plants and often pour water in to jars so the fluoride would evaporate out. ,22.94767176,27.63327008,TRUE
