Row ID,Orginal
588,Remy left their money on a foreign bank account that was overseas. 
589,Remy left their money on a foreign bank account that was overseas. 
590,Remy left their money on a foreign bank account that was overseas. 
591,---------------
592,Casey wrapped Sasha's hands around him because they are in a romantic relationship. 
593,Casey wrapped Sasha's hands around him because they are in a romantic relationship. 
594,Casey wrapped Sasha's hands around him because they are in a romantic relationship. 
595,---------------
596,Kai was only trying to make fun of Cameron although Cameron took Kai's compliment seriously. 
597,Kai was only trying to make fun of Cameron although Cameron took Kai's compliment seriously. 
598,Kai was only trying to make fun of Cameron although Cameron took Kai's compliment seriously. 
599,---------------
600,Kendall showed off her new car to all of their friends. 
601,Kendall showed off her new car to all of their friends. 
602,Kendall showed off her new car to all of their friends. 
603,---------------
604,Taylor gave Kai a lot to think about. 
605,Taylor gave Kai a lot to think about. 
606,Taylor gave Kai a lot to think about. 
607,---------------
608,Riley required every detail of the new project but he only received a partial specification. 
609,Riley required every detail of the new project but he only received a partial specification. 
610,Riley required every detail of the new project but he only received a partial specification. 
611,---------------
612,Riley was coming home from work and suddenly began to hurt all over. 
613,Riley was coming home from work and suddenly began to hurt all over. 
614,Riley was coming home from work and suddenly began to hurt all over. 
615,---------------
616,Carson tried to fight Robin last night because Robin hurt Carson a lot. 
617,Carson tried to fight Robin last night because Robin hurt Carson a lot. 
618,Carson tried to fight Robin last night because Robin hurt Carson a lot. 
619,---------------
620,remy trusted the bank with his money so he left the money on an account. 
621,remy trusted the bank with his money so he left the money on an account. 
622,remy trusted the bank with his money so he left the money on an account. 
623,---------------
624,Kai made a career out of his hobby of crafting wood furniture by hand. 
625,Kai made a career out of his hobby of crafting wood furniture by hand. 
626,Kai made a career out of his hobby of crafting wood furniture by hand. 
627,---------------
628,Jordan left their book in the library after studying all day. 
629,Jordan left their book in the library after studying all day. 
630,Jordan left their book in the library after studying all day. 
631,---------------
632,Jesse showed off her brand new car to Sydney's friends to make the jealous. 
633,Jesse showed off her brand new car to Sydney's friends to make the jealous. 
634,Jesse showed off her brand new car to Sydney's friends to make the jealous. 
635,---------------
636,Taylor decided to take the bus based on their experience with the traffic. 
637,Taylor decided to take the bus based on their experience with the traffic. 
638,Taylor decided to take the bus based on their experience with the traffic. 
639,---------------
640,Sydney gave Aubrey an estimate for how much their house is worth. 
641,Sydney gave Aubrey an estimate for how much their house is worth. 
642,Sydney gave Aubrey an estimate for how much their house is worth. 
643,---------------
644,Quinn knew Ash well enough that they broken into and stole a jacket from Ash's locker. 
645,Quinn knew Ash well enough that they broken into and stole a jacket from Ash's locker. 
646,Quinn knew Ash well enough that they broken into and stole a jacket from Ash's locker. 
647,---------------
648,Cameron picked Robin up from the airport after Robin spent many years living in oversea. 
649,Cameron picked Robin up from the airport after Robin spent many years living in oversea. 
650,Cameron picked Robin up from the airport after Robin spent many years living in oversea. 
651,---------------
652,Alex paid money to get some expert advice on all of the details. 
653,Alex paid money to get some expert advice on all of the details. 
654,Alex paid money to get some expert advice on all of the details. 
655,---------------
656,Aubrey was a police officer that pulled a driver over for speeding down the highway one day. 
657,Aubrey was a police officer that pulled a driver over for speeding down the highway one day. 
658,Aubrey was a police officer that pulled a driver over for speeding down the highway one day. 
659,---------------
660,Jordan took their mother to the shoe store to buy new shoes for running. 
661,Jordan took their mother to the shoe store to buy new shoes for running. 
662,Jordan took their mother to the shoe store to buy new shoes for running. 
663,---------------
664,The beat was so funky and so fresh that Austin moved their body to the music. 
