,idx,Original,Paraphrases,choice,choice_b,target,attr_error,model_score
120,120, Skylar ate too much sweets and chocolate and drank too much sugary juice and the dentist told her she had a cavity. How would you describe Skylar? ," Skylar indulged in an excessive amount of candy and soda, resulting in a cavity diagnosis from her dentist visit.  How would you describe Skylar? ",2,2,2,0.1997537612915039,1.038118839263916
121,121, Aubrey fed Tracey's kids ice cream after Tracey said the kids were allergic. What will happen to Aubrey? ," Aubrey generously provided Tracey's children with ice cream despite their alleged allergies, as reported by Tracey.  What will happen to Aubrey? ",0,0,0,0.11509120464324951,0.8679436445236206
122,122, Quinn cried their eyes out because no one loved them at all. How would Quinn feel afterwards? , Quinn was devastated by the realization that they were not loved or appreciated by anyone.  How would Quinn feel afterwards? ,2,2,0,0.11125940084457397,0.8250972032546997
123,123, Riley had a lot of friends. What will happen to Riley? , Riley had a large social circle and was well-liked by many people.  What will happen to Riley? ,2,2,0,0.1365734338760376,0.8224292993545532
124,124, Sasha grabbed Robins head and gave it a good shake. Why did Sasha do this? ," Sasha gave Robin's head a good vigorous shake, but not too hard.  Why did Sasha do this? ",0,2,0,0.09716874361038208,0.7590041756629944
125,125, Jesse wanted to get fresh apples and went apple picking at the local farm. How would you describe Jesse? , Jesse decided to go apple picking at the local farm because she wanted to get some fresh fruit for baking and cooking. She had a great time selecting the perfect apples!  How would you describe Jesse? ,1,1,1,0.0697484016418457,0.6716558933258057
126,126, Bailey asked Sasha's grandma if they could eat the cookies now. Why did Bailey do this? ," Bailey politely inquired if it would be okay to have a few cookies now, Grandma? 🍪👵  Why did Bailey do this? ",0,0,0,0.10336053371429443,0.9408358335494995
127,127, Jesse hired Bailey to impersonate to take the SATs. What does Bailey need to do before this? , Jesse hired Bailey to serve as a stand-in for him on the SAT exam.  What does Bailey need to do before this? ,0,0,0,0.1323111653327942,0.9240981936454773
128,128," Skylar was getting close to the deadline, so Skylar put their mind to the task. Why did Skylar do this? "," As the deadline drew near, Skylar intensified their efforts and gave the task their undivided attention.  Why did Skylar do this? ",1,0,0,0.1297740936279297,0.9507023096084595
129,129," Cameron and Aubrey were dancing at a friend's wedding, then the music changed to a slow song and Cameron threw Aubrey's arms around them and started swaying. What will Cameron want to do next? "," Cameron and Aubrey were having a great time dancing at their friend's wedding reception, but when the music shifted to a romantic ballad, Cameron took advantage of the moment and snuggled up close to Aubrey, swaying gently to the rhythm.  What will Cameron want to do next? ",2,2,1,0.08517104387283325,0.8298660516738892
130,130, Riley laid down their arms and issued a long but effective peace treaty to be signed. What will Riley want to do next? , Riley negotiated a ceasefire and prepared a detailed peace agreement that brought an end to the conflict.  What will Riley want to do next? ,2,0,2,0.10786306858062744,0.7977870106697083
131,131," There was a fire, Sasha grabbed the extinguisher and saved the home from destruction. How would you describe Sasha? "," Sasha quickly grabbed the extinguisher and put out the fire before it spread, saving the home from destruction. It was a heroic act that prevented a disaster.  How would you describe Sasha? ",1,1,1,0.09401977062225342,0.7746527791023254
132,132, Remy told Kai that they wanted to go out with them on a serious date. How would you describe Remy? , Remy mentioned to Kai that they would love to go out on a proper date with them and their friends.  How would you describe Remy? ,0,0,0,0.17174071073532104,0.9709866642951965
133,133, Skylar wasn't very good at the game and ended up losing their character. What will Skylar want to do next? , Skylar struggled with the game and unfortunately lost their character 😔.  What will Skylar want to do next? ,0,0,0,0.10763907432556152,0.790154218673706
134,134, Addison could not find a coupon to IHOP. They felt bad about it. What will Addison want to do next? ," Addison was disappointed that they couldn't find a coupon for IHOP, but they decided to just go anyway and enjoy their meal.  What will Addison want to do next? ",1,1,1,0.08506608009338379,0.6941375136375427
135,135, Jordan shared their experience with the party. He lost 3 levels doing so. What will happen to his party members? ," Jordan shared some insight into his recent party adventure, revealing that he unfortunately lost three levels during the process. 🤕  What will happen to his party members? ",1,1,2,0.06992709636688232,0.5858260989189148
136,136," Jordan wanted to tell Tracy a secret, so Jordan leaned towards Tracy. Why did Jordan do this? "," Jordan wanted to share something with Tracy, so Jordan leaned over to whisper in her ear.  Why did Jordan do this? ",1,1,0,0.13343656063079834,0.96107017993927
137,137, Jordan paid his debt to society by completing several hours of community service. What does Jordan need to do before this? , Jordan fulfilled his obligation to the community by completing several hours of community service.  What does Jordan need to do before this? ,0,0,1,0.1261805295944214,0.8542407751083374
138,138, Skylar put their mind to the task because it was complicated and required full attention. What will Skylar want to do next? , Skylar put in a lot of effort and concentration on the task because it was challenging and demanded their full focus.  What will Skylar want to do next? ,2,2,0,0.09073758125305176,0.7264081239700317
139,139, Aubrey met a creepy stranger at the park who was trying to get Aubrey to go home with them. What will happen to Others? , Aubrey encountered an suspicious individual at the park who was attempting to persuade her to go home with them.  What will happen to Others? ,2,2,1,0.10614866018295288,0.6935177445411682
140,140, Addison threw a pie on the character to make the play more humorous. Why did Addison do this? , Addison cleverly tossed a pie at the character to add some comedic relief to the scene. 😄  Why did Addison do this? ,1,1,1,0.10554420948028564,0.9386763572692871
141,141, Jan lit a fire under her coworkers because they wanted to start a fight. What will Jan want to do next? , Jan lit a fire under her coworkers' feet because they were slacking off and she wanted to motivate them.  What will Jan want to do next? ,2,2,2,0.11276096105575562,0.8552433252334595
142,142, Alex rendered Sasha's service and was pleased with her attention to detail. What will Alex want to do next? , Alex hired Sasha for a project and was impressed with her meticulous approach.  What will Alex want to do next? ,2,2,2,0.07949316501617432,0.6831833124160767
143,143, Casey ordered a package with priority shipping but two weeks passed and Casey never received the package. What will Casey want to do next? ," Casey was expecting a package that she had ordered with priority shipping, but after two weeks had passed with no delivery, she began to get concerned.  What will Casey want to do next? ",1,1,1,0.09352868795394897,0.8454259634017944
